date,HDD,daily_mean_wind10m,daily_mean_t2m
1951-08-25,2.3843167,5.7412887,13.115684
1951-08-26,1.864689,6.0421214,13.635311
1951-08-27,2.8136837,5.295169,12.6863165
1951-08-28,0.59605414,5.152603,14.903946
1951-08-29,0.0,7.0191193,16.095474
1951-08-30,1.6718156,3.869675,13.828185
1951-08-31,2.7053425,3.911286,12.794658
1951-09-01,2.9206684,3.4722383,12.579331
1951-09-02,2.790161,2.8646886,12.709839
1951-09-03,1.6886599,4.078404,13.81134
1951-09-04,0.0,6.309383,17.916166
1951-09-05,0.0,3.5851252,17.449812
1951-09-06,0.0,2.1161325,16.848242
1951-09-07,0.29390103,3.6094065,15.2060995
1951-09-08,0.9106025,4.6023555,14.589397
1951-09-09,2.1886578,4.388607,13.311343
1951-09-10,0.37412518,2.0574052,15.1258745
1951-09-11,0.0,3.491132,16.950048
1951-09-12,0.0,3.7979937,16.440302
1951-09-13,0.29531634,7.0229754,15.204684
1951-09-14,1.6461263,7.0433526,13.853874
1951-09-15,1.4554679,5.998337,14.044532
1951-09-16,3.413493,4.634374,12.086507
1951-09-17,4.210931,3.960902,11.289069
1951-09-18,3.41166,5.5944366,12.08834
1951-09-19,3.2992992,3.7243576,12.200702
1951-09-20,4.64655,1.4588823,10.85345
1951-09-21,4.2227535,2.957137,11.277247
1951-09-22,3.2489145,3.844758,12.251086
1951-09-23,1.81715,4.9374394,13.68285
1951-09-24,2.0403838,7.740736,13.459617
1951-09-25,1.3715969,6.7847,14.128403
1951-09-26,2.8517933,3.4437096,12.648206
1951-09-27,2.1432695,4.8946624,13.35673
1951-09-28,3.7059221,2.7247725,11.794078
1951-09-29,5.0353346,2.2294016,10.464665
1951-09-30,3.3073204,3.74176,12.192679
1951-10-01,2.0393882,5.0139923,13.460612
1951-10-02,1.9522892,4.401403,13.54771
1951-10-03,1.9234614,2.725248,13.576538
1951-10-04,4.467489,1.9527653,11.032512
1951-10-05,4.4154134,2.3920162,11.084586
1951-10-06,3.825807,2.964812,11.674193
1951-10-07,5.046972,3.1218212,10.453029
1951-10-08,5.4414096,2.9919126,10.058591
1951-10-09,6.147772,3.6894836,9.352228
1951-10-10,6.4260125,2.6255014,9.073987
1951-10-11,6.9040117,3.388214,8.595988
1951-10-12,6.65637,4.6930847,8.84363
1951-10-13,4.1132274,3.7372856,11.386772
1951-10-14,2.791953,1.8482051,12.708047
1951-10-15,4.2907343,2.00186,11.209266
1951-10-16,5.6166935,2.171143,9.8833065
1951-10-17,5.272745,3.5623283,10.227255
1951-10-18,6.713659,2.2700064,8.786342
1951-10-19,6.6065855,2.6693306,8.8934145
1951-10-20,6.3433523,5.3140354,9.156648
1951-10-21,8.553581,4.725659,6.946419
1951-10-22,11.797623,5.7246184,3.7023776
1951-10-23,12.667922,3.073307,2.832078
1951-10-24,10.833783,2.1769292,4.6662173
1951-10-25,10.4366865,2.4099765,5.063313
1951-10-26,8.504149,4.043139,6.99585
1951-10-27,5.935683,5.638069,9.564317
1951-10-28,4.9132433,4.7654505,10.586757
1951-10-29,5.828564,3.061963,9.671436
1951-10-30,6.914388,2.045264,8.585612
1951-10-31,8.659867,4.5765557,6.840132
1951-11-01,8.066945,3.5928333,7.4330554
1951-11-02,8.19718,4.194657,7.3028197
1951-11-03,10.536749,4.065389,4.9632516
1951-11-04,7.364145,8.30351,8.135856
1951-11-05,5.6547203,6.10057,9.84528
1951-11-06,4.5992527,5.8090615,10.900748
1951-11-07,5.979681,2.9372466,9.520319
1951-11-08,5.612197,5.144531,9.887803
1951-11-09,5.7362103,5.1573405,9.76379
1951-11-10,6.087217,4.1859617,9.412784
1951-11-11,5.5879197,4.579203,9.91208
1951-11-12,6.584924,2.4947453,8.915075
1951-11-13,7.6660366,2.7827165,7.8339634
1951-11-14,8.094473,2.9911606,7.4055276
1951-11-15,5.4227233,6.356302,10.077277
1951-11-16,5.5209002,6.5363774,9.9791
1951-11-17,5.7385864,6.804154,9.761414
1951-11-18,6.262432,6.3266406,9.237568
1951-11-19,7.410384,5.1935124,8.089616
1951-11-20,7.1755857,6.457252,8.324414
1951-11-21,8.501407,7.0970635,6.998594
1951-11-22,9.187533,5.91518,6.312467
1951-11-23,8.962932,2.996823,6.537068
1951-11-24,4.0032387,7.49824,11.496761
1951-11-25,10.513677,4.2555156,4.9863234
1951-11-26,12.858756,3.8750925,2.6412442
1951-11-27,8.5570345,6.3127246,6.942965
1951-11-28,9.0870695,7.295401,6.41293
1951-11-29,8.844034,5.8056545,6.6559663
1951-11-30,7.2581325,6.398154,8.241867
1951-12-01,9.451351,4.712979,6.048649
1951-12-02,12.373337,3.7366564,3.1266632
1951-12-03,11.034041,5.1551447,4.4659586
1951-12-04,5.9250193,7.797178,9.574981
1951-12-05,6.503345,7.8009086,8.996655
1951-12-06,11.620704,3.4716158,3.8792963
1951-12-07,12.284113,4.3216405,3.215887
1951-12-08,7.1421204,8.760143,8.35788
1951-12-09,10.354167,8.747331,5.1458335
1951-12-10,14.000953,5.285528,1.4990478
1951-12-11,16.583704,2.520612,-1.0837032
1951-12-12,14.011423,3.5000627,1.4885772
1951-12-13,14.94411,2.7604544,0.5558898
1951-12-14,9.704006,3.938063,5.795994
1951-12-15,6.415903,4.956493,9.084097
1951-12-16,6.226824,3.5220098,9.273175
1951-12-17,7.9756546,3.6270401,7.5243454
1951-12-18,6.5802984,5.9917665,8.919702
1951-12-19,7.3422036,5.4753323,8.157796
1951-12-20,7.878271,4.1939464,7.621729
1951-12-21,10.759548,2.8104856,4.740452
1951-12-22,9.532723,3.305577,5.967276
1951-12-23,9.7073345,3.5272064,5.792665
1951-12-24,6.300648,8.946269,9.199351
1951-12-25,11.070354,3.9256155,4.4296455
1951-12-26,13.07227,3.5652874,2.4277298
1951-12-27,10.179842,9.190383,5.320158
1951-12-28,10.921222,7.3078594,4.5787783
1951-12-29,12.308106,4.8365626,3.1918936
1951-12-30,10.484548,7.548657,5.015453
1951-12-31,12.866531,3.7958992,2.6334684
1952-01-01,12.367391,6.5823555,3.1326091
1952-01-02,11.750266,6.444736,3.749734
1952-01-03,14.167251,4.557305,1.3327496
1952-01-04,13.751764,4.588856,1.7482357
1952-01-05,10.469156,4.261523,5.0308433
1952-01-06,8.026659,3.9814274,7.473341
1952-01-07,7.110841,5.1962533,8.389159
1952-01-08,7.826899,7.287191,7.673101
1952-01-09,12.209312,7.5482917,3.2906873
1952-01-10,9.250293,7.138984,6.2497067
1952-01-11,10.895159,7.5933895,4.604841
1952-01-12,13.2792635,5.149878,2.2207365
1952-01-13,13.819694,5.585715,1.6803063
1952-01-14,10.489954,5.3697376,5.0100465
1952-01-15,7.756115,8.195118,7.743885
1952-01-16,12.6282625,5.6703734,2.8717372
1952-01-17,13.603489,7.8051305,1.8965116
1952-01-18,13.6201935,8.218078,1.8798064
1952-01-19,14.966149,4.8727713,0.533851
1952-01-20,15.911762,3.94826,-0.41176262
1952-01-21,13.943626,4.300338,1.5563741
1952-01-22,15.181506,2.4009733,0.31849426
1952-01-23,14.268995,3.2709234,1.2310046
1952-01-24,14.93986,2.2512429,0.56013954
1952-01-25,16.293407,2.2480764,-0.7934079
1952-01-26,18.54457,3.1675837,-3.044571
1952-01-27,19.674795,3.3140404,-4.1747956
1952-01-28,16.599918,4.5056944,-1.099918
1952-01-29,14.419959,3.8909435,1.0800405
1952-01-30,14.728286,3.4902575,0.771714
1952-01-31,12.6992235,7.7294617,2.8007767
1952-02-01,14.120083,5.115225,1.3799171
1952-02-02,14.012452,4.2433634,1.487548
1952-02-03,13.938207,4.092026,1.5617938
1952-02-04,14.596344,4.8688226,0.9036564
1952-02-05,14.988982,3.1233065,0.511018
1952-02-06,10.594255,6.0532646,4.905744
1952-02-07,10.870742,6.1150646,4.6292577
1952-02-08,12.952081,5.925045,2.547919
1952-02-09,14.845305,4.718436,0.65469426
1952-02-10,13.036921,5.686531,2.4630792
1952-02-11,13.168922,4.305616,2.3310778
1952-02-12,15.669541,3.8732936,-0.16954161
1952-02-13,16.13373,2.6605852,-0.63372916
1952-02-14,14.219521,3.7860727,1.280479
1952-02-15,14.672456,3.502286,0.8275439
1952-02-16,14.153871,2.3835866,1.3461291
1952-02-17,11.191799,3.94156,4.3082013
1952-02-18,10.69765,3.7875888,4.8023505
1952-02-19,10.516627,3.204254,4.983373
1952-02-20,10.43931,3.992709,5.0606904
1952-02-21,10.408866,4.3823466,5.091134
1952-02-22,11.084185,3.149048,4.4158154
1952-02-23,11.080189,1.8642284,4.4198117
1952-02-24,11.776432,1.5901461,3.7235682
1952-02-25,11.774783,2.2328136,3.725217
1952-02-26,12.743785,2.3043022,2.7562149
1952-02-27,13.853202,2.1044905,1.646798
1952-02-28,13.699634,2.337601,1.8003668
1952-02-29,8.844985,3.196819,6.6550145
1952-03-01,9.640722,3.1691625,5.859278
1952-03-02,7.6905847,6.456349,7.8094153
1952-03-03,6.121171,5.7581306,9.378829
1952-03-04,7.636964,5.8560405,7.8630366
1952-03-05,9.006366,4.521971,6.4936347
1952-03-06,9.149036,4.6841326,6.350964
1952-03-07,5.9309344,5.7746263,9.569066
1952-03-08,4.7827406,4.7173486,10.717259
1952-03-09,7.471768,2.9864433,8.028232
1952-03-10,8.546917,3.0496967,6.953083
1952-03-11,9.49818,1.9704415,6.0018196
1952-03-12,10.409097,3.7656147,5.0909038
1952-03-13,11.632907,2.7533295,3.8670928
1952-03-14,11.974544,4.7807593,3.5254564
1952-03-15,12.311267,4.8635273,3.188733
1952-03-16,8.597101,3.6912642,6.9028993
1952-03-17,7.3398542,2.8011334,8.160146
1952-03-18,7.512051,2.5169036,7.987949
1952-03-19,8.806546,3.8905303,6.6934533
1952-03-20,6.7474494,4.7761483,8.752551
1952-03-21,6.887421,3.3391945,8.612578
1952-03-22,6.5398407,6.2808146,8.960159
1952-03-23,9.678834,2.899374,5.8211656
1952-03-24,8.465781,3.206629,7.0342183
1952-03-25,10.438941,3.2146702,5.0610595
1952-03-26,12.477824,2.8294594,3.022176
1952-03-27,14.254157,4.122356,1.2458433
1952-03-28,15.175376,7.9357543,0.32462367
1952-03-29,14.786817,9.990567,0.7131831
1952-03-30,14.2604475,7.467319,1.2395523
1952-03-31,13.705044,4.901871,1.7949558
1952-04-01,13.729949,3.6638134,1.7700505
1952-04-02,13.03394,3.2607117,2.46606
1952-04-03,10.950687,3.3844197,4.549312
1952-04-04,9.58717,4.176923,5.9128304
1952-04-05,9.309035,5.8236194,6.190965
1952-04-06,9.104629,5.8627934,6.395372
1952-04-07,7.8069983,5.218803,7.693002
1952-04-08,8.036801,2.6710956,7.463198
1952-04-09,3.6257927,5.399821,11.874207
1952-04-10,5.3358,5.1874237,10.1642
1952-04-11,6.5867596,3.9740727,8.91324
1952-04-12,6.5792637,2.681896,8.920736
1952-04-13,4.2301793,2.4219134,11.26982
1952-04-14,3.896931,2.7364187,11.603069
1952-04-15,5.330739,1.9097513,10.169261
1952-04-16,4.271143,3.9179947,11.228858
1952-04-17,3.9352212,3.7653713,11.564778
1952-04-18,3.0979915,1.9931589,12.402008
1952-04-19,2.4881654,3.0269766,13.011834
1952-04-20,5.613001,3.6437953,9.886999
1952-04-21,6.394112,6.5251727,9.105887
1952-04-22,7.139255,5.967611,8.360745
1952-04-23,8.044922,3.8377295,7.455078
1952-04-24,7.7009706,3.846575,7.79903
1952-04-25,6.77767,1.6681038,8.72233
1952-04-26,4.8546143,1.6294569,10.645386
1952-04-27,6.353205,1.990058,9.146794
1952-04-28,7.0114756,1.8860518,8.488524
1952-04-29,5.35869,3.4258907,10.141311
1952-04-30,2.139454,4.8152595,13.360546
1952-05-01,3.398737,3.1201305,12.101262
1952-05-02,3.8391669,4.72963,11.660832
1952-05-03,4.9208503,4.1272025,10.57915
1952-05-04,4.2510476,3.2203605,11.248952
1952-05-05,4.3253493,3.945831,11.174651
1952-05-06,4.479719,4.8955464,11.02028
1952-05-07,5.8789496,4.5095716,9.62105
1952-05-08,4.329757,4.606997,11.170242
1952-05-09,4.097952,4.067476,11.402049
1952-05-10,3.6758864,4.5361657,11.824113
1952-05-11,5.25546,4.888469,10.24454
1952-05-12,5.083316,4.4646254,10.416684
1952-05-13,3.7495675,2.7432277,11.750432
1952-05-14,2.1558766,3.108868,13.344124
1952-05-15,0.0020672814,2.0711935,15.497932
1952-05-16,0.0,2.913334,16.574934
1952-05-17,0.0,2.2808838,17.181856
1952-05-18,0.0,1.6784514,17.454506
1952-05-19,0.0,2.0167434,15.950833
1952-05-20,2.2990975,3.6032946,13.200902
1952-05-21,3.0582867,3.3065655,12.441712
1952-05-22,2.3179476,1.8100656,13.182053
1952-05-23,1.9536623,2.0658941,13.546338
1952-05-24,1.1395677,2.055003,14.360433
1952-05-25,1.3118944,2.8612573,14.188106
1952-05-26,1.6402183,3.835976,13.859782
1952-05-27,1.1317708,5.066832,14.368229
1952-05-28,3.4131336,5.563869,12.086865
1952-05-29,5.5405135,5.0197167,9.959487
1952-05-30,4.5806284,3.375026,10.919372
1952-05-31,2.7082205,2.6708486,12.7917795
1952-06-01,2.306687,5.9344254,13.193313
1952-06-02,3.4800296,6.516456,12.01997
1952-06-03,4.3024445,3.8174057,11.197556
1952-06-04,3.2065926,3.9080236,12.293407
1952-06-05,0.8551813,4.771937,14.644818
1952-06-06,3.3289483,3.3307936,12.171052
1952-06-07,4.939731,4.2647686,10.560269
1952-06-08,5.3223214,2.9688673,10.177678
1952-06-09,2.807908,1.6103988,12.692092
1952-06-10,1.3302661,3.1947768,14.169734
1952-06-11,0.56192875,2.843702,14.938071
1952-06-12,0.0,1.9287251,16.653913
1952-06-13,0.0,2.4935243,16.00122
1952-06-14,1.7590259,3.1076462,13.740974
1952-06-15,4.525435,2.8548746,10.974565
1952-06-16,4.5919824,3.1820974,10.908017
1952-06-17,2.986856,4.6607733,12.5131445
1952-06-18,2.9123464,5.8566356,12.587654
1952-06-19,3.3927882,5.1574583,12.107212
1952-06-20,3.130781,5.3781395,12.36922
1952-06-21,2.2222233,5.134198,13.277776
1952-06-22,1.2671585,4.900225,14.2328415
1952-06-23,2.8905478,4.4643326,12.609452
1952-06-24,0.83963853,3.078543,14.660361
1952-06-25,0.0,4.5812163,16.318604
1952-06-26,0.0,2.274131,16.65185
1952-06-27,0.0,2.4730673,17.912512
1952-06-28,0.0,3.1978772,18.917517
1952-06-29,0.0,3.7296371,18.835142
1952-06-30,0.0,3.3413656,20.496336
1952-07-01,0.0,2.9568932,22.15481
1952-07-02,0.0,4.881848,17.885334
1952-07-03,2.2960126,4.697165,13.203987
1952-07-04,1.0641748,6.1470222,14.435825
1952-07-05,0.0,5.780297,17.34594
1952-07-06,0.0,4.551457,18.891691
1952-07-07,0.0,4.8146825,17.660723
1952-07-08,0.0,4.705365,17.127514
1952-07-09,0.0,3.145974,17.304022
1952-07-10,0.0,4.3664093,17.819365
1952-07-11,0.0,6.1253147,16.17421
1952-07-12,1.407242,5.1903024,14.092758
1952-07-13,0.27065957,6.69392,15.229341
1952-07-14,1.596293,4.284614,13.903707
1952-07-15,2.5934944,3.8093653,12.906506
1952-07-16,2.109106,4.3888516,13.390895
1952-07-17,0.55792505,3.7730057,14.942075
1952-07-18,0.0,4.871727,15.733192
1952-07-19,0.0,5.0940485,17.811716
1952-07-20,0.0,3.1966019,18.339937
1952-07-21,0.0,2.1739352,19.502552
1952-07-22,0.0,3.2715995,20.021093
1952-07-23,0.0,2.7904866,17.507475
1952-07-24,0.0,2.246483,16.939684
1952-07-25,0.0,2.1019561,18.155094
1952-07-26,0.0,2.935303,18.343723
1952-07-27,1.3725063,4.9080825,14.127494
1952-07-28,2.2046254,5.277285,13.295375
1952-07-29,1.2018973,3.9833574,14.298103
1952-07-30,0.0,4.132047,16.218193
1952-07-31,0.0,3.6833963,16.700369
1952-08-01,0.0,4.387568,15.943775
1952-08-02,0.92094684,4.3318133,14.579053
1952-08-03,0.7828883,5.196859,14.717113
1952-08-04,0.0,5.082079,15.734912
1952-08-05,0.0,3.8603323,16.648916
1952-08-06,0.0,1.7310033,16.521334
1952-08-07,0.0,3.3058577,16.001724
1952-08-08,0.0,5.1512933,15.8958845
1952-08-09,0.0,7.2363114,15.69561
1952-08-10,0.0,7.267472,15.770373
1952-08-11,0.0,5.4420586,17.105553
1952-08-12,0.0,6.19676,18.60338
1952-08-13,0.0,5.049692,17.20742
1952-08-14,0.0,1.9372343,15.8819685
1952-08-15,0.0,3.0456362,15.835572
1952-08-16,0.78821963,4.380335,14.711781
1952-08-17,1.3448954,3.1216128,14.155105
1952-08-18,2.6998785,5.2651563,12.800121
1952-08-19,1.4062752,6.119066,14.093724
1952-08-20,2.2988203,5.140702,13.2011795
1952-08-21,2.1115568,2.6944926,13.388443
1952-08-22,0.4734086,2.8941963,15.026592
1952-08-23,0.0,2.8144777,15.958905
1952-08-24,0.0,2.1180532,16.200674
1952-08-25,0.0,2.3515112,16.081505
1952-08-26,0.0,2.9042406,16.114443
1952-08-27,0.0,7.1676044,17.63565
1952-08-28,0.0,3.9309537,15.565517
1952-08-29,0.0,2.4562497,16.024357
1952-08-30,0.0,2.3849847,16.585909
1952-08-31,0.0,5.2337966,16.899546
1952-09-01,0.7214475,4.825339,14.778553
1952-09-02,1.6906362,4.995094,13.809364
1952-09-03,0.81063795,6.1412873,14.689362
1952-09-04,3.900212,3.762203,11.599788
1952-09-05,5.5423265,3.938423,9.957673
1952-09-06,6.3000317,2.9286995,9.199968
1952-09-07,6.8021674,2.5552838,8.697833
1952-09-08,5.7701783,3.9080064,9.729821
1952-09-09,5.7316723,4.7724395,9.768328
1952-09-10,3.686395,5.36196,11.813605
1952-09-11,4.823796,4.721065,10.676204
1952-09-12,3.7081184,4.2762647,11.791882
1952-09-13,4.095771,3.4510581,11.404229
1952-09-14,4.2764297,4.501046,11.223571
1952-09-15,3.452455,5.073081,12.047545
1952-09-16,3.8086278,3.3567379,11.691372
1952-09-17,5.863101,3.9234264,9.636899
1952-09-18,8.249391,3.3498642,7.25061
1952-09-19,8.118767,3.104459,7.3812327
1952-09-20,6.4503937,4.0799494,9.049606
1952-09-21,2.8522708,5.7516418,12.647729
1952-09-22,4.3832197,4.337371,11.11678
1952-09-23,0.8714044,5.2339163,14.628596
1952-09-24,1.7660813,7.5585856,13.733918
1952-09-25,3.7033641,8.025554,11.796636
1952-09-26,4.9798207,7.7338767,10.520179
1952-09-27,6.6016784,5.0964065,8.898322
1952-09-28,6.8471017,3.6427097,8.652898
1952-09-29,7.368982,4.0590167,8.131019
1952-09-30,6.932773,5.0117497,8.567227
1952-10-01,5.6773157,6.564476,9.822684
1952-10-02,5.180154,6.426731,10.319846
1952-10-03,4.8472443,3.6434004,10.652756
1952-10-04,5.4974265,3.632538,10.002574
1952-10-05,6.7604175,3.7462952,8.739583
1952-10-06,5.6377435,6.5445485,9.862256
1952-10-07,6.8442397,4.5080833,8.655761
1952-10-08,7.6325145,3.824834,7.8674855
1952-10-09,6.1884274,5.469663,9.311572
1952-10-10,9.100954,3.453286,6.399046
1952-10-11,10.210997,2.6412218,5.2890034
1952-10-12,8.540128,4.2333927,6.9598727
1952-10-13,7.4172015,7.3319516,8.082799
1952-10-14,8.345637,4.6731706,7.154363
1952-10-15,10.732214,1.7824559,4.767786
1952-10-16,9.144155,2.8804457,6.355846
1952-10-17,6.1570883,3.3593683,9.342912
1952-10-18,5.8386297,4.921104,9.66137
1952-10-19,6.900985,5.401319,8.599015
1952-10-20,7.9237885,4.913356,7.5762115
1952-10-21,8.654665,3.849795,6.845335
1952-10-22,7.1887703,5.0099864,8.31123
1952-10-23,4.774424,6.28161,10.725575
1952-10-24,4.954445,6.664973,10.545555
1952-10-25,4.68089,7.060943,10.81911
1952-10-26,5.5147734,5.15634,9.985227
1952-10-27,4.3268204,5.937723,11.17318
1952-10-28,2.623589,9.4243145,12.876411
1952-10-29,4.8476386,7.927131,10.652362
1952-10-30,7.7495394,5.6064935,7.75046
1952-10-31,7.583647,5.0445814,7.916353
1952-11-01,5.375548,5.0077395,10.124452
1952-11-02,5.619743,4.4111743,9.880258
1952-11-03,7.651445,5.727759,7.848555
1952-11-04,7.6549807,6.1370277,7.845019
1952-11-05,6.443612,5.398354,9.056388
1952-11-06,6.355665,8.204759,9.144335
1952-11-07,8.713818,8.034146,6.7861824
1952-11-08,11.688755,5.1188836,3.8112452
1952-11-09,10.679284,3.6042023,4.8207154
1952-11-10,5.982732,7.141996,9.517268
1952-11-11,10.715626,4.5447326,4.7843738
1952-11-12,12.889439,2.5156364,2.6105611
1952-11-13,12.606183,2.525953,2.8938167
1952-11-14,12.208711,1.9673419,3.291289
1952-11-15,13.42363,2.2019157,2.07637
1952-11-16,13.439461,3.4499023,2.0605397
1952-11-17,13.508305,3.9357183,1.9916958
1952-11-18,14.280269,3.7230146,1.2197313
1952-11-19,11.723157,6.4722686,3.7768433
1952-11-20,13.077353,4.118765,2.4226475
1952-11-21,13.071505,3.7699623,2.4284952
1952-11-22,12.941338,4.7636456,2.5586622
1952-11-23,14.539422,3.38319,0.9605782
1952-11-24,16.989473,2.8999832,-1.4894742
1952-11-25,16.58236,4.1329556,-1.0823586
1952-11-26,13.760438,6.11504,1.7395624
1952-11-27,13.453356,5.467692,2.0466444
1952-11-28,15.0521965,4.0953197,0.44780383
1952-11-29,16.34749,3.5359497,-0.8474899
1952-11-30,14.100385,5.1957903,1.3996149
1952-12-01,14.688422,4.653441,0.8115783
1952-12-02,15.151968,3.2748098,0.3480324
1952-12-03,13.513918,4.903729,1.9860816
1952-12-04,16.21816,2.4706388,-0.71816087
1952-12-05,16.26224,1.8837961,-0.76223874
1952-12-06,15.064446,2.2537909,0.43555382
1952-12-07,15.111541,2.2750041,0.38845876
1952-12-08,13.988103,2.6933005,1.511897
1952-12-09,11.1443615,4.0745025,4.355639
1952-12-10,8.946893,6.0428486,6.553107
1952-12-11,9.00061,4.7218366,6.499389
1952-12-12,12.028479,4.3123636,3.4715216
1952-12-13,14.175194,2.9016266,1.3248066
1952-12-14,15.212046,3.444581,0.28795472
1952-12-15,16.33516,5.425487,-0.8351586
1952-12-16,12.750186,5.947947,2.7498143
1952-12-17,11.594294,9.933705,3.9057066
1952-12-18,12.657039,5.774179,2.8429615
1952-12-19,10.567165,4.3945475,4.9328346
1952-12-20,9.875761,6.1648526,5.6242385
1952-12-21,10.927201,4.8127427,4.572799
1952-12-22,10.291057,4.038247,5.2089434
1952-12-23,9.820382,4.022463,5.6796184
1952-12-24,8.866193,5.984818,6.6338067
1952-12-25,10.514505,5.5516987,4.9854946
1952-12-26,12.344332,2.6230996,3.1556685
1952-12-27,14.819338,1.9307995,0.6806624
1952-12-28,14.343626,3.898845,1.1563737
1952-12-29,12.88112,4.792933,2.6188803
1952-12-30,14.567788,3.42089,0.9322114
1952-12-31,12.748332,4.2457232,2.7516682
1953-01-01,13.68507,5.064819,1.8149301
1953-01-02,14.724614,2.6910868,0.7753861
1953-01-03,15.585575,3.9771235,-0.08557493
1953-01-04,15.239646,3.5717392,0.260354
1953-01-05,15.596802,2.8595521,-0.09680185
1953-01-06,14.112772,4.5300784,1.3872284
1953-01-07,14.816023,3.632518,0.6839772
1953-01-08,15.121639,2.3497236,0.37836066
1953-01-09,12.372047,2.618004,3.1279523
1953-01-10,11.112145,1.8891817,4.3878546
1953-01-11,10.232598,3.6743784,5.267401
1953-01-12,11.633771,3.3391984,3.8662288
1953-01-13,14.358136,2.171521,1.1418635
1953-01-14,13.305344,1.9830203,2.1946566
1953-01-15,10.581869,3.6194773,4.9181304
1953-01-16,9.619112,2.0162866,5.8808875
1953-01-17,10.225278,2.5710342,5.274722
1953-01-18,12.047741,2.7283304,3.452259
1953-01-19,14.532774,1.874767,0.96722645
1953-01-20,15.161136,2.0158792,0.33886454
1953-01-21,13.919875,2.2499726,1.5801245
1953-01-22,12.215302,2.2968748,3.2846975
1953-01-23,13.149784,2.498442,2.3502157
1953-01-24,13.598855,3.1206877,1.9011446
1953-01-25,13.132748,3.8655882,2.3672523
1953-01-26,12.748242,3.5197344,2.7517576
1953-01-27,7.6223044,7.2836094,7.8776956
1953-01-28,6.4628673,6.8758087,9.037133
1953-01-29,6.558459,5.00781,8.941541
1953-01-30,8.375176,5.802857,7.124823
1953-01-31,11.159684,10.602569,4.340316
1953-02-01,13.204006,7.668677,2.2959943
1953-02-02,13.610461,5.2841754,1.8895392
1953-02-03,14.074755,4.361929,1.4252453
1953-02-04,14.190597,4.3588166,1.3094034
1953-02-05,14.204096,4.8735065,1.295904
1953-02-06,14.33869,3.9115994,1.1613106
1953-02-07,16.98554,2.9700882,-1.4855404
1953-02-08,16.44567,3.832842,-0.9456692
1953-02-09,12.874537,5.288397,2.6254625
1953-02-10,13.370865,6.73692,2.129135
1953-02-11,14.434802,8.250119,1.0651981
1953-02-12,14.950294,7.740705,0.54970676
1953-02-13,14.8294935,4.592871,0.6705062
1953-02-14,15.180476,2.3923342,0.31952348
1953-02-15,16.198492,2.0218225,-0.6984918
1953-02-16,14.948489,2.5411232,0.55151075
