date,HDD,daily_mean_wind10m,daily_mean_t2m,HDD_7day_avg,day_name,DOW_effect,winter_year,DSN,estimated_daily_mean_demand_MW
1951-11-25,10.513677,4.2555156,4.9863234,7.964965342857143,Sunday,-852.39,1952,24,33019.199931214
1951-11-26,12.858756,3.8750925,2.6412442,8.7433042,Monday,3876.48,1952,25,38674.431661573006
1951-11-27,8.5570345,6.3127246,6.942965,8.940654028571428,Tuesday,4369.05,1952,26,38276.963980044995
1951-11-28,9.0870695,7.295401,6.41293,9.024320099999999,Wednesday,4389.15,1952,27,38660.948314369
1951-11-29,8.844034,5.8056545,6.6559663,8.975248814285715,Thursday,4263.68,1952,28,38216.059481319004
1951-11-30,7.2581325,6.398154,8.241867,8.731706028571429,Friday,3629.33,1952,29,37115.903749159
1951-12-01,9.451351,4.712979,6.048649,9.510007785714285,Saturday,0.0,1952,30,34151.94116879
1951-12-02,12.373337,3.7366564,3.1266632,9.7756735,Sunday,-852.39,1952,31,34154.246916783995
1951-12-03,11.034041,5.1551447,4.4659586,9.514999928571429,Monday,3876.48,1952,32,38621.73245222701
1951-12-04,5.9250193,7.797178,9.574981,9.138997757142857,Tuesday,4369.05,1952,33,37826.548121049
1951-12-05,6.503345,7.8009086,8.996655,8.769894257142857,Wednesday,4389.15,1952,34,37927.90032567201
1951-12-06,11.620704,3.4716158,3.8792963,9.1665614,Thursday,4263.68,1952,35,38845.595984514
1951-12-07,12.284113,4.3216405,3.215887,9.884558614285714,Friday,3629.33,1952,36,38782.29564424101
1951-12-08,7.1421204,8.760143,8.35788,9.554668528571428,Saturday,0.0,1952,37,34156.669545648
1951-12-09,10.354167,8.747331,5.1458335,9.26621567142857,Sunday,-852.39,1952,38,34235.587280774
1951-12-10,14.000953,5.285528,1.4990478,9.690060242857143,Monday,3876.48,1952,39,39690.14230644401
1951-12-11,16.583704,2.520612,-1.0837032,11.212729485714286,Tuesday,4369.05,1952,40,41015.781048488
1951-12-12,14.011423,3.5000627,1.4885772,12.285312057142859,Wednesday,4389.15,1952,41,40711.855779424994
1951-12-13,14.94411,2.7604544,0.5558898,12.760084342857143,Thursday,4263.68,1952,42,40909.514067812
1951-12-14,9.704006,3.938063,5.795994,12.391497628571429,Friday,3629.33,1952,43,38706.938476558
1951-12-15,6.415903,4.956493,9.084097,12.287752285714287,Saturday,0.0,1952,44,34178.42963338
1951-12-16,6.226824,3.5220098,9.273175,11.698131857142856,Sunday,-852.39,1952,45,32861.272904718004
1951-12-17,7.9756546,3.6270401,7.5243454,10.837374942857142,Monday,3876.48,1952,46,37902.761284759006
1951-12-18,6.5802984,5.9917665,8.919702,9.408317,Tuesday,4369.05,1952,47,37909.65550064901
1951-12-19,7.3422036,5.4753323,8.157796,8.455571371428572,Wednesday,4389.15,1952,48,37802.174366451
1951-12-20,7.878271,4.1939464,7.621729,7.4461658,Thursday,4263.68,1952,49,37336.880886446
1951-12-21,10.759548,2.8104856,4.740452,7.596957514285714,Friday,3629.33,1952,50,37434.581346428
1951-12-22,9.532723,3.305577,5.967276,8.042217514285714,Saturday,0.0,1952,51,33633.369454952
1951-12-23,9.7073345,3.5272064,5.792665,8.5394333,Sunday,-852.39,1952,52,33021.990970181
1951-12-24,6.300648,8.946269,9.199351,8.300146642857143,Monday,3876.48,1952,53,37479.2807602
1951-12-25,11.070354,3.9256155,4.4296455,8.941583157142858,Tuesday,4369.05,1952,54,38858.015269537
1951-12-26,13.07227,3.5652874,2.4277298,9.760164071428571,Wednesday,4389.15,1952,55,39696.636301403996
1951-12-27,10.179842,9.190383,5.320158,10.088959928571429,Thursday,4263.68,1952,56,39664.56509394
1951-12-28,10.921222,7.3078594,4.5787783,10.112056214285714,Friday,3629.33,1952,57,38965.02670294401
1951-12-29,12.308106,4.8365626,3.1918936,10.5085395,Saturday,0.0,1952,58,35490.950057156
1951-12-30,10.484548,7.548657,5.015453,10.61957,Sunday,-852.39,1952,59,34531.71886605
1951-12-31,12.866531,3.7958992,2.6334684,11.557553285714286,Monday,3876.48,1952,60,39684.833575942
1952-01-01,12.367391,6.5823555,3.1326091,11.742844285714286,Tuesday,4369.05,1952,61,40521.530185665
1952-01-02,11.750266,6.444736,3.749734,11.553986571428572,Wednesday,4389.15,1952,62,40263.40872634001
1952-01-03,14.167251,4.557305,1.3327496,12.123616428571427,Thursday,4263.68,1952,63,40761.876364159994
1952-01-04,13.751764,4.588856,1.7482357,12.527979571428572,Friday,3629.33,1952,64,40117.831721940005
1952-01-05,10.469156,4.261523,5.0308433,12.26527242857143,Saturday,0.0,1952,65,35315.46614493
1952-01-06,8.026659,3.9814274,7.473341,11.914145428571429,Sunday,-852.39,1952,66,33535.433800283994
1952-01-07,7.110841,5.1962533,8.389159,11.091904000000001,Monday,3876.48,1952,67,37916.962491423
1952-01-08,7.826899,7.287191,7.673101,10.443262285714285,Tuesday,4369.05,1952,68,38769.92902772
1952-01-09,12.209312,7.5482917,3.2906873,10.508840285714285,Wednesday,4389.15,1952,69,40225.69009365701
1952-01-10,9.250293,7.138984,6.2497067,9.806417714285715,Thursday,4263.68,1952,70,38881.06792375
1952-01-11,10.895159,7.5933895,4.604841,9.398331285714287,Friday,3629.33,1952,71,38706.765066865
1952-01-12,13.2792635,5.149878,2.2207365,9.799775214285715,Saturday,0.0,1952,72,35546.100690195
1952-01-13,13.819694,5.585715,1.6803063,10.627351642857144,Sunday,-852.39,1952,73,35173.62864702
1952-01-14,10.489954,5.3697376,5.0100465,11.11008207142857,Monday,3876.48,1952,74,38952.55685674601
1952-01-15,7.756115,8.195118,7.743885,11.09997007142857,Tuesday,4369.05,1952,75,39025.06960434
1952-01-16,12.6282625,5.6703734,2.8717372,11.159820142857143,Wednesday,4389.15,1952,76,40180.360657189
1952-01-17,13.603489,7.8051305,1.8965116,11.781705285714285,Thursday,4263.68,1952,77,40882.184960335
1952-01-18,13.6201935,8.218078,1.8798064,12.170995928571427,Friday,3629.33,1952,78,40424.436896395004
1952-01-19,14.966149,4.8727713,0.533851,12.41197957142857,Saturday,0.0,1952,79,36739.05398486301
1952-01-20,15.911762,3.94826,-0.41176262,12.710846428571427,Sunday,-852.39,1952,80,36112.05061632
1952-01-21,13.943626,4.300338,1.5563741,13.204228142857144,Monday,3876.48,1952,81,40411.70353358
1952-01-22,15.181506,2.4009733,0.31849426,14.264998285714286,Tuesday,4369.05,1952,82,41292.90334097301
1952-01-23,14.268995,3.2709234,1.2310046,14.499388642857143,Wednesday,4389.15,1952,83,41221.232455354
1952-01-24,14.93986,2.2512429,0.56013954,14.690298785714287,Thursday,4263.68,1952,84,41184.646949419
1952-01-25,16.293407,2.2480764,-0.7934079,15.072186428571428,Friday,3629.33,1952,85,41075.524393994
1952-01-26,18.54457,3.1675837,-3.044571,15.583389428571428,Saturday,0.0,1952,86,38441.819944236995
1952-01-27,19.674795,3.3140404,-4.1747956,16.120965571428574,Sunday,-852.39,1952,87,38114.276444594005
1952-01-28,16.599918,4.5056944,-1.099918,16.500435857142858,Monday,3876.48,1952,88,42162.675531704
1952-01-29,14.419959,3.8909435,1.0800405,16.391643428571427,Tuesday,4369.05,1952,89,41817.843964705
1952-01-30,14.728286,3.4902575,0.771714,16.457256428571426,Wednesday,4389.15,1952,90,41871.69652263499
1952-01-31,12.6992235,7.7294617,2.8007767,16.1371655,Thursday,4263.68,1952,91,41675.250593451994
1952-02-01,14.120083,5.115225,1.3799171,15.826690642857145,Friday,3629.33,1952,92,40953.90145817001
1952-02-02,14.012452,4.2433634,1.487548,15.179245214285714,Saturday,0.0,1952,93,36934.885430343995
1952-02-03,13.938207,4.092026,1.5617938,14.359732642857141,Sunday,-852.39,1952,94,35767.31985390001
1952-02-04,14.596344,4.8688226,0.9036564,14.073507785714284,Monday,3876.48,1952,95,40721.846017096
1952-02-05,14.988982,3.1233065,0.511018,14.154796785714286,Tuesday,4369.05,1952,96,41059.404320635
1952-02-06,10.594255,6.0532646,4.905744,13.56422092857143,Wednesday,4389.15,1952,97,39966.831473566
1952-02-07,10.870742,6.1150646,4.6292577,13.303009285714285,Thursday,4263.68,1952,98,39837.304453406
1952-02-08,12.952081,5.925045,2.547919,13.136151857142858,Friday,3629.33,1952,99,39755.25294382
1952-02-09,14.845305,4.718436,0.65469426,13.255130857142857,Saturday,0.0,1952,100,36540.39598063
1952-02-10,13.036921,5.686531,2.4630792,13.126375714285714,Sunday,-852.39,1952,101,35211.24131181999
1952-02-11,13.168922,4.305616,2.3310778,12.922458285714287,Monday,3876.48,1952,102,39672.88136254001
1952-02-12,15.669541,3.8732936,-0.16954161,13.019681,Tuesday,4369.05,1952,103,40888.368029026
1952-02-13,16.13373,2.6605852,-0.63372916,13.81103457142857,Wednesday,4389.15,1952,104,41071.846414272004
1952-02-14,14.219521,3.7860727,1.280479,14.28943157142857,Thursday,4263.68,1952,105,40642.48658443701
1952-02-15,14.672456,3.502286,0.8275439,14.535199428571428,Friday,3629.33,1952,106,40152.60604053999
1952-02-16,14.153871,2.3835866,1.3461291,14.436423142857143,Saturday,0.0,1952,107,36122.396243356
1952-02-17,11.191799,3.94156,4.3082013,14.172834285714286,Sunday,-852.39,1952,108,34480.58065909
1952-02-18,10.69765,3.7875888,4.8023505,13.819795428571428,Monday,3876.48,1952,109,38894.423925068004
1952-02-19,10.516627,3.204254,4.983373,13.083664857142859,Tuesday,4369.05,1952,110,38985.531132590004
1952-02-20,10.43931,3.992709,5.0606904,12.270176285714285,Wednesday,4389.15,1952,111,38834.49288247
1952-02-21,10.408866,4.3823466,5.091134,11.725797,Thursday,4263.68,1952,112,38568.830611746
1952-02-22,11.084185,3.149048,4.4158154,11.213186857142858,Friday,3629.33,1952,113,37763.93130019
1952-02-23,11.080189,1.8642284,4.4198117,10.774089428571427,Saturday,0.0,1952,114,33763.17879015401
1952-02-24,11.776432,1.5901461,3.7235682,10.857608428571428,Sunday,-852.39,1952,115,33080.182458101
1952-02-25,11.774783,2.2328136,3.725217,11.01148457142857,Monday,3876.48,1952,116,37927.053734746
1952-02-26,12.743785,2.3043022,2.7562149,11.329649999999999,Tuesday,4369.05,1952,117,38800.46106745201
1952-02-27,13.853202,2.1044905,1.646798,11.817348857142857,Wednesday,4389.15,1952,118,39252.435369065
1952-02-28,13.699634,2.337601,1.8003668,12.287458571428571,Thursday,4263.68,1952,119,39224.68904815001
1952-02-29,8.844985,3.196819,6.6550145,11.967572857142857,Friday,3629.33,1952,120,37068.42566534
1952-03-01,9.640722,3.1691625,5.859278,11.761934714285715,Saturday,0.0,1952,121,33589.559592804995
1952-03-02,7.6905847,6.456349,7.8094153,11.178242242857143,Sunday,-852.39,1952,122,32442.533422861
1952-03-03,6.121171,5.7581306,9.378829,10.370583385714285,Monday,3876.48,1952,123,36285.58376893
1952-03-04,7.636964,5.8560405,7.8630366,9.64103752857143,Tuesday,4369.05,1952,124,37016.656657299005
1952-03-05,9.006366,4.521971,6.4936347,8.948632385714285,Wednesday,4389.15,1952,125,37008.649759203996
1952-03-06,9.149036,4.6841326,6.350964,8.298546957142857,Thursday,4263.68,1952,126,36722.0228148
1952-03-07,5.9309344,5.7746263,9.569066,7.8822540142857145,Friday,3629.33,1952,127,35086.577330609005
1952-03-08,4.7827406,4.7173486,10.717259,7.188256671428571,Saturday,0.0,1952,128,30678.014790146
1952-03-09,7.471768,2.9864433,8.028232,7.1569971428571435,Sunday,-852.39,1952,129,30346.653100733005
1952-03-10,8.546917,3.0496967,6.953083,7.503532285714286,Monday,3876.48,1952,130,35490.54365613699
1952-03-11,9.49818,1.9704415,6.0018196,7.769420285714285,Tuesday,4369.05,1952,131,36149.87332315501
1952-03-12,10.409097,3.7656147,5.0909038,7.969810428571429,Wednesday,4389.15,1952,132,36767.748956257004
1952-03-13,11.632907,2.7533295,3.8670928,8.324649142857142,Thursday,4263.68,1952,133,36931.571663644994
1952-03-14,11.974544,4.7807593,3.5254564,9.188021942857144,Friday,3629.33,1952,134,36951.63675512501
1952-03-15,12.311267,4.8635273,3.188733,10.263525714285716,Saturday,0.0,1952,135,33724.665672863004
1952-03-16,8.597101,3.6912642,6.9028993,10.424287571428573,Sunday,-852.39,1952,136,31518.80883009199
1952-03-17,7.3398542,2.8011334,8.160146,10.251850028571429,Monday,3876.48,1952,137,35613.60248750001
1952-03-18,7.512051,2.5169036,7.987949,9.968117314285715,Tuesday,4369.05,1952,138,35986.59705891
1952-03-19,8.806546,3.8905303,6.6934533,9.739181457142857,Wednesday,4389.15,1952,139,36524.589618987
1952-03-20,6.7474494,4.7761483,8.752551,9.041258942857143,Thursday,4263.68,1952,140,35639.091085469
1952-03-21,6.887421,3.3391945,8.612578,8.314527085714285,Friday,3629.33,1952,141,34554.038786346995
1952-03-22,6.5398407,6.2808146,8.960159,7.490037614285714,Saturday,0.0,1952,142,30997.083382869
1952-03-23,9.678834,2.899374,5.8211656,7.6445709,Sunday,-852.39,1952,143,30590.137186706
1952-03-24,8.465781,3.206629,7.0342183,7.805417585714286,Monday,3876.48,1952,144,34989.000845762006
1952-03-25,10.438941,3.2146702,5.0610595,8.22354472857143,Tuesday,4369.05,1952,145,36184.890663254
1952-03-26,12.477824,2.8294594,3.022176,8.748013014285714,Wednesday,4389.15,1952,146,36897.082366316
1952-03-27,14.254157,4.122356,1.2458433,9.820399814285716,Thursday,4263.68,1952,147,37816.28292570401
1952-03-28,15.175376,7.9357543,0.32462367,11.004393385714284,Friday,3629.33,1952,148,38396.920932297005
1952-03-29,14.786817,9.990567,0.7131831,12.182532857142856,Saturday,0.0,1952,149,35283.47663234
1952-03-30,14.2604475,7.467319,1.2395523,12.837049071428572,Sunday,-852.39,1952,150,34006.390618385
1952-03-31,13.705044,4.901871,1.7949558,13.585515214285712,Monday,3876.48,1952,151,38322.39047338
1952-11-01,5.375548,5.0077395,10.124452,5.431650828571428,Saturday,0.0,1953,0,31125.220603090995
1952-11-02,5.619743,4.4111743,9.880258,5.446646485714285,Sunday,-852.39,1953,1,30284.001931800994
1952-11-03,7.651445,5.727759,7.848555,5.921592857142857,Monday,3876.48,1953,2,36034.47317614
1952-11-04,7.6549807,6.1370277,7.845019,6.6403631,Tuesday,4369.05,1953,3,36835.618549508006
1952-11-05,6.443612,5.398354,9.056388,6.8683593,Wednesday,4389.15,1953,4,36447.64133846201
1952-11-06,6.355665,8.204759,9.144335,6.669234385714286,Thursday,4263.68,1953,5,36711.408124254
1952-11-07,8.713818,8.034146,6.7861824,6.8306873857142865,Friday,3629.33,1953,6,36865.138658774
1952-11-08,11.688755,5.1188836,3.8112452,7.7325741,Saturday,0.0,1953,7,33997.8277054
1952-11-09,10.679284,3.6042023,4.8207154,8.455365671428572,Sunday,-852.39,1953,8,32822.768149577
1952-11-10,5.982732,7.141996,9.517268,8.2169781,Monday,3876.48,1953,9,36591.96558631401
1952-11-11,10.715626,4.5447326,4.7843738,8.654213142857143,Tuesday,4369.05,1953,10,38310.759068866
1952-11-12,12.889439,2.5156364,2.6105611,9.575045571428571,Wednesday,4389.15,1953,11,38987.017105793995
1952-11-13,12.606183,2.525953,2.8938167,10.467976714285713,Thursday,4263.68,1953,12,39063.2461432
1952-11-14,12.208711,1.9673419,3.291289,10.967247142857143,Friday,3629.33,1953,13,38383.704126089004
1952-11-15,13.42363,2.2019157,2.07637,11.215086428571428,Saturday,0.0,1953,14,35269.397115537
1952-11-16,13.439461,3.4499023,2.0605397,11.609397428571429,Sunday,-852.39,1953,15,34761.129119793
1952-11-17,13.508305,3.9357183,1.9916958,12.684479285714286,Monday,3876.48,1953,16,39932.322032453005
1952-11-18,14.280269,3.7230146,1.2197313,13.193714,Tuesday,4369.05,1953,17,40805.268438936
1952-11-19,11.723157,6.4722686,3.7768433,13.027102285714284,Wednesday,4389.15,1953,18,40430.119090716
1952-11-20,13.077353,4.118765,2.4226475,13.094412285714286,Thursday,4263.68,1953,19,40388.9813488
1952-11-21,13.071505,3.7699623,2.4284952,13.217668571428572,Friday,3629.33,1953,20,39750.05456999301
1952-11-22,12.941338,4.7636456,2.5586622,13.148769714285717,Saturday,0.0,1953,21,36235.273832836
1952-11-23,14.539422,3.38319,0.9605782,13.305907000000001,Sunday,-852.39,1953,22,35726.7266827
1952-11-24,16.989473,2.8999832,-1.4894742,13.803216714285716,Monday,3876.48,1953,23,41314.837701282006
1952-11-25,16.58236,4.1329556,-1.0823586,14.132086857142857,Tuesday,4369.05,1953,24,41991.54093115601
1952-11-26,13.760438,6.11504,1.7395624,14.423127000000003,Wednesday,4389.15,1953,25,41543.38277696
1952-11-27,13.453356,5.467692,2.0466444,14.476841714285715,Thursday,4263.68,1953,26,41246.22395992
1952-11-28,15.0521965,4.0953197,0.44780383,14.759797642857142,Friday,3629.33,1953,27,40992.649093362
1952-11-29,16.34749,3.5359497,-0.8474899,15.246390785714286,Saturday,0.0,1953,28,37840.432834187
1952-11-30,14.100385,5.1957903,1.3996149,15.183671214285713,Sunday,-852.39,1953,29,36540.485656143006
1952-12-01,14.688422,4.653441,0.8115783,14.854949642857141,Monday,3876.48,1953,30,41279.68778808
1952-12-02,15.151968,3.2748098,0.3480324,14.650607928571429,Tuesday,4369.05,1953,31,41645.308151508005
1952-12-03,13.513918,4.903729,1.9860816,14.615390785714284,Wednesday,4389.15,1953,32,41411.683163680005
1952-12-04,16.21816,2.4706388,-0.71816087,15.010362785714284,Thursday,4263.68,1953,33,41875.054487598005
1952-12-05,16.26224,1.8837961,-0.76223874,15.183226142857142,Friday,3629.33,1953,34,41221.387143561
1952-12-06,15.064446,2.2537909,0.43555382,14.999934142857143,Saturday,0.0,1953,35,37227.855025209
1952-12-07,15.111541,2.2750041,0.38845876,15.144385,Sunday,-852.39,1953,36,36445.688503391
1952-12-08,13.988103,2.6933005,1.511897,15.04433942857143,Monday,3876.48,1953,37,40865.666766155
1952-12-09,11.1443615,4.0745025,4.355639,14.471824214285716,Tuesday,4369.05,1953,38,40519.55921698
1952-12-10,8.946893,6.0428486,6.553107,13.81939207142857,Wednesday,4389.15,1953,39,39974.962752746
1952-12-11,9.00061,4.7218366,6.499389,12.788313500000001,Thursday,4263.68,1953,40,39349.156712095995
1952-12-12,12.028479,4.3123636,3.4715216,12.183490500000001,Friday,3629.33,1953,41,39427.244651336
1952-12-13,14.175194,2.9016266,1.3248066,12.0564545,Saturday,0.0,1953,42,36214.282677776
1952-12-14,15.212046,3.444581,0.28795472,12.070812357142858,Sunday,-852.39,1953,43,35785.7344767
1952-12-15,16.33516,5.425487,-0.8351586,12.406106214285714,Monday,3876.48,1953,44,41293.89198164
1952-12-16,12.750186,5.947947,2.7498143,12.635509714285714,Tuesday,4369.05,1953,45,40813.44666829
1952-12-17,11.594294,9.933705,3.9057066,13.013709857142858,Wednesday,4389.15,1953,46,41229.764751569994
1952-12-18,12.657039,5.774179,2.8429615,13.536056857142857,Thursday,4263.68,1953,47,40928.24936144
1952-12-19,10.567165,4.3945475,4.9328346,13.327297714285711,Friday,3629.33,1953,48,39351.839141805
1952-12-20,9.875761,6.1648526,5.6242385,12.713093,Saturday,0.0,1953,49,35607.23588509601
1952-12-21,10.927201,4.8127427,4.572799,12.100972285714287,Sunday,-852.39,1953,50,34685.247340637005
1952-12-22,10.291057,4.038247,5.2089434,11.237528999999999,Monday,3876.48,1953,51,38829.45611399999
1952-12-23,9.820382,4.022463,5.6796184,10.818985571428572,Tuesday,4369.05,1953,52,39045.47971623
1952-12-24,8.866193,5.984818,6.6338067,10.429256857142857,Wednesday,4389.15,1953,53,38964.04519817
1952-12-25,10.514505,5.5516987,4.9854946,10.123180571428572,Thursday,4263.68,1953,54,39195.672855997
1952-12-26,12.344332,2.6230996,3.1556685,10.377061571428571,Friday,3629.33,1953,55,38740.98415097601
1952-12-27,14.819338,1.9307995,0.6806624,11.083286857142857,Saturday,0.0,1953,56,35991.426816235
1952-12-28,14.343626,3.898845,1.1563737,11.571347571428573,Sunday,-852.39,1953,57,35451.626893169996
1952-12-29,12.88112,4.792933,2.6188803,11.941356571428571,Monday,3876.48,1953,58,39972.54338065
1952-12-30,14.567788,3.42089,0.9322114,12.61955742857143,Tuesday,4369.05,1953,59,40976.65861322001
1952-12-31,12.748332,4.2457232,2.7516682,13.174148714285712,Wednesday,4389.15,1953,60,40719.661888452
1953-01-01,13.68507,5.064819,1.8149301,13.627086571428569,Thursday,4263.68,1953,61,41154.112706609994
1953-01-02,14.724614,2.6910868,0.7753861,13.967126857142857,Friday,3629.33,1953,62,40562.246942488004
1953-01-03,15.585575,3.9771235,-0.08557493,14.076589285714286,Saturday,0.0,1953,63,37439.879254884996
1953-01-04,15.239646,3.5717392,0.260354,14.204592142857141,Sunday,-852.39,1953,64,36445.978082432
1953-01-05,15.596802,2.8595521,-0.09680185,14.592546714285715,Monday,3876.48,1953,65,41283.287460621
1953-01-06,14.112772,4.5300784,1.3872284,14.527544428571428,Tuesday,4369.05,1953,66,41551.44282308399
